中证500T-1日上影线和下影线长度之和,中证500指数2点前最长游程幅度,中证500指数2点前游程数量,中证500偏离度与45-450股票开盘偏离度之差,T-1日振幅,T-1日涨跌幅,T日2点前振幅,T日2点前涨跌幅,T-1日成交量与T-2日成交量之比,上证指数开盘幅度,中证500与上证指数开盘幅度之差,中证500指数13点至14点间振幅,沪深300指数13点至14点间振幅,状态
41.69,0.004018913,41,0.044011538,0.017277424,-0.009796552,0.018036726,-0.013686213,0.923199338,0.004745852,0.00172331,0.010348789,0.005716803,2
47.28,0.010942127,43,0.028219304,0.019743096,-0.01126072,0.024184298,-0.007360076,0.919707595,-0.00054917,-0.001218369,0.008295188,0.004576655,2
106.88,0.004971882,39,0.014096337,0.026113391,0.006892115,0.00882278,0.003944928,1.119369946,-0.001584516,-0.001112808,0.008302921,0.005251426,1
56.9,0.00647392,44,0.024839617,0.011831989,0.001865978,0.019279516,0.003915156,1.005346067,-0.002267534,-0.003583676,0.004522808,0.003288536,2
103.8,0.006320349,37,0.001840205,0.019294014,0.000932352,0.032058013,0.032040519,0.815007823,4.80E-05,0.001790603,0.005588798,0.003447488,1
0.11,0.005070763,37,0.00165789,0.039427945,0.039408721,0.010775274,0.002714363,1.948086773,0.000181911,0.001476172,0.007057463,0.004654786,0
47.66,0.004375863,38,0.007279397,0.010800653,0.002786553,0.008325216,0.003188725,0.992397106,-0.000782844,-0.001232829,0.004871615,0.003404009,1
7.09,0.004439354,34,0.008442327,0.009950717,0.00875083,0.009256607,0.003667948,0.859611477,0.001551717,-0.00105003,0.005892714,0.005097101,1
54.17,0.003992164,33,0.024318491,0.011651581,0.002600986,0.007415243,-0.003693047,1.04428817,0.000787294,0.002421505,0.005271678,0.003481229,1
58.45,0.00415381,33,0.021810423,0.009742167,-1.49E-05,0.006906208,-0.001221769,0.86692331,0.000742497,-0.001327932,0.003889769,0.00256829,0
38.74,0.006473907,35,0.027809108,0.006938032,-0.000489392,0.011468677,-3.98E-05,0.946235073,-0.001250359,-6.85E-05,0.00546561,0.003509389,1
71.91,0.013807916,35,0.091118661,0.014304992,-0.002241027,0.016522768,-0.008217036,1.05603452,-0.010550392,-0.003094115,0.012751709,0.007127876,2
49.04,0.010801102,39,0.073670836,0.042869822,-0.033192961,0.013733818,0.002155812,1.185605918,-0.003110278,-0.000786477,0.0093325,0.006394724,2
39.56,0.013180795,31,-0.010626741,0.013740852,0.006773247,0.048641074,0.047160492,0.71187521,-0.009524766,-0.000973774,0.00793482,0.005047009,1
28.58,0.005699333,36,-0.001220086,0.049191875,0.044105034,0.010134909,0.00132363,1.465011182,-0.003066673,0.001815006,0.006277515,0.003943198,2
54.49,0.004720548,39,0.022632776,0.011748501,-0.002512829,0.01097303,0.002351223,1.056700419,6.59E-05,0.00107541,0.010040566,0.006602544,1
57.48,0.006022381,36,0.025446542,0.014266186,0.004539085,0.011855447,-0.002125389,0.927475652,0.000875793,-0.000617035,0.005831068,0.003496893,1
66.77,0.008277761,34,0.0467751,0.01464336,0.003310526,0.017794111,-0.007953319,0.836788912,0.003324579,0.003094293,0.006429603,0.004144474,2
57.93,0.00773389,37,0.026206059,0.028029876,-0.017782441,0.010295223,0.00932361,1.182617933,-0.002006505,-0.000619693,0.005616767,0.002562474,2
5.41,0.005964281,37,0.012678742,0.01919127,0.018257458,0.013706215,-0.003504113,0.821608593,-0.001089227,-0.000616681,0.007134951,0.003845107,1
61,0.024131997,43,0.04303141,0.013735153,-0.003417424,0.045599853,-0.007425136,1.076810692,-0.002872869,0.001053966,0.035439741,0.02102415,2
198.63,0.009015473,34,0.005452717,0.045666604,-0.010707966,0.027680748,0.027680748,1.262123985,-0.004741513,-0.001777181,0.00575886,0.004030066,0
0.22,0.004766919,38,-0.003994068,0.030643129,0.030604989,0.013875107,0.007504668,0.85397297,-0.003670311,-0.000495791,0.006482484,0.003375327,2
10.42,0.005514733,35,0.015130274,0.016470256,0.014720273,0.007347412,0.000701451,1.129745242,0.002036438,0.001727574,0.004563319,0.00302385,0
34.54,0.004660447,34,0.031432946,0.007363838,-0.001693151,0.008540347,-0.000595613,0.980016318,-3.75E-05,0.001310357,0.006374856,0.004361077,0
47.83,0.004305934,29,0.031922877,0.008591505,-0.000734335,0.01102369,-0.001742818,0.830685937,0.000746808,0.000923076,0.00506233,0.003068051,0
45.4,0.007177029,31,0.006422235,0.011086231,-0.003616076,0.024986985,0.024570757,0.954912765,-0.002740414,-0.002436593,0.003823143,0.004019272,0
9.67,0.003757702,31,0.003460157,0.026645807,0.025051073,0.006602541,0.002660048,1.355807895,0.001047768,0.000953415,0.003297662,0.002607629,0
25.41,0.004256143,28,0.017102153,0.008113968,0.004021209,0.010934719,0.006428334,1.078444753,-0.002608301,-0.000414382,0.004450124,0.004521117,1
21.28,0.005335514,32,0.021424095,0.01094272,0.007505012,0.011925614,0.00379911,0.88085499,-0.002631884,0.001624736,0.005336367,0.003157593,1
57.43,0.004610961,33,0.025019391,0.013771784,0.004566798,0.007688349,0.001388662,1.182855203,-0.005528615,0.003619836,0.003969647,0.002934313,1
52.03,0.005251827,29,0.049175335,0.009597201,-0.001301509,0.011551859,0.005876548,0.783120712,0.001889867,0.001313826,0.004698551,0.004204971,2
73.38,0.009334071,34,0.03523274,0.01283513,-0.001196191,0.018314903,0.003979496,1.177121114,-0.000787045,0.000376803,0.010723466,0.009827981,2
61.18,0.004082524,32,0.013270501,0.023445614,0.013523365,0.010047819,0.003776184,1.127441219,4.25E-05,0.002875205,0.002928029,0.003139836,1
31.62,0.005551948,32,0.019056706,0.01006977,0.005106169,0.006226048,0.001440054,0.959343262,-0.001872941,0.000429332,0.003204632,0.002700726,1
29.59,0.003172328,31,0.027911139,0.007470673,0.002842816,0.009243673,-0.003221561,0.849712921,0.000870903,-0.000243619,0.003926598,0.003693411,0
40.64,0.003918024,35,0.040239507,0.009243658,-0.00288097,0.01197514,0.002940772,0.978181563,-0.002188227,-1.79E-05,0.004048619,0.00294529,1
61.61,0.003730946,35,0.02618049,0.011976686,-0.002301279,0.010598639,-0.002587719,0.958556115,-0.001096621,0.000308096,0.008062243,0.006908833,2
51.55,0.003735667,35,0.019743712,0.012030563,0.003887917,0.007774482,0.000143074,0.906317058,-0.000624195,0.00027259,0.003368698,0.002451971,1
38.26,0.003544965,31,0.025731981,0.007812122,-0.00183057,0.012658638,0.00838378,0.924142515,-9.87E-05,-0.00038706,0.003252389,0.003509346,1
53.51,0.004186412,33,0.0411563,0.012710753,0.004350876,0.008935689,-0.001256601,1.168638948,-0.000295404,-0.000456826,0.00682028,0.004392766,1
16.17,0.00346625,29,0.04430126,0.009885282,-0.007292773,0.010490631,0.003169075,0.988649857,-0.001568391,0.000416761,0.005139433,0.003620494,1
41.84,0.003332113,30,0.011145256,0.010520437,0.003950774,0.008077013,0.007290836,0.938048199,-0.000586853,0.000911848,0.00240346,0.003023103,1
0.27,0.026903276,37,0.079899142,0.013090369,0.013048253,0.058721627,-0.03817626,1.005753074,6.68E-05,0.000684299,0.02234644,0.015411171,2
91.37,0.011967647,36,0.099651465,0.058724892,-0.041550373,0.020241145,-0.003639361,1.698550059,-0.003840605,0.002499931,0.009862333,0.005641788,2
102.15,0.00679179,40,0.041397632,0.020250908,0.003595931,0.011177696,9.62E-06,0.659208121,-0.000597448,4.35E-05,0.00355885,0.003000858,2
39.08,0.013880586,34,0.059371407,0.012297919,-0.005923219,0.021958414,-0.013919318,0.795908422,-0.002502209,-0.001338772,0.00801464,0.005673547,1
62.88,0.004058447,31,0.031593911,0.021963482,-0.011315381,0.00652536,0.003091406,1.003149213,-0.001113998,-0.000275491,0.004671104,0.003572665,2
1.67,0.00345418,32,0.004587623,0.011383367,0.011106831,0.010197158,0.005027231,0.765394141,-0.002709454,0.000439925,0.003224665,0.002983598,1
18.86,0.004051311,35,0.00653392,0.010223374,0.007136277,0.009508874,0.005133803,1.230837417,-0.000687359,1.23E-05,0.002799475,0.003102841,0
27.03,0.004305046,33,0.020311481,0.011509109,0.007108263,0.006845101,8.67E-05,1.027216858,-0.00122619,0.000149812,0.004980775,0.007296773,0
20.3,0.004702193,33,0.017816833,0.007825422,-0.004531792,0.016885485,0.010449526,0.957296032,-0.001358062,-0.000505778,0.004364826,0.003175509,1
39.21,0.003024076,31,0.000328829,0.022481626,0.016007042,0.008498411,0.005877532,1.140717379,-0.000981598,-0.000198866,0.003402467,0.003536829,1
2.39,0.002734034,34,0.014477711,0.009655998,0.009272212,0.00764518,-0.002749127,1.01450062,-0.000732091,-5.96E-05,0.004329059,0.003484532,0
33.31,0.004762857,33,0.040482422,0.008168488,-0.002883277,0.011294322,-0.002686845,0.987619824,-0.001688514,-0.000455575,0.005084601,0.004728322,2
14.2,0.005616558,31,0.023495825,0.014883615,-0.012446112,0.007435925,0.003970497,0.915633234,-0.000776879,-0.00048914,0.007435925,0.008730974,2
13.39,0.008838441,31,0.001638332,0.015170122,0.012984152,0.025293628,0.019729258,0.97101135,0.001859081,-0.000266168,0.002967477,0.004966125,0
29.09,0.004013388,36,0.002477743,0.025789701,0.021098645,0.005753668,0.004333431,1.718957476,0.001713804,-0.000559978,0.003488668,0.003366773,0
23.48,0.004010377,32,0.013963213,0.006586785,0.002942677,0.008809465,0.004554317,0.929915875,-0.000980849,-7.67E-05,0.003461208,0.004036656,0
38.57,0.004285763,34,0.019584308,0.010078822,0.004071463,0.008289177,0.003225436,0.873083843,-0.000579876,0.000204345,0.008289177,0.010104755,1
56.32,0.004240452,36,0.022053011,0.00940245,0.000690726,0.006937821,-2.01E-05,1.152701272,-0.001196873,0.000475807,0.003951698,0.002920484,1
51.54,0.003747776,33,0.04155884,0.010132355,0.002132377,0.009357263,-0.003515535,0.831650175,-0.000233402,0.000262424,0.004798655,0.004294821,2
9.84,0.004006141,28,0.038898158,0.013901264,-0.012215854,0.006906283,0.000698362,1.005902985,-0.001048642,0.000213905,0.003285917,0.003329726,2
53.9,0.003716188,33,0.018300763,0.010597218,0.002138744,0.007916523,0.003907999,0.872292972,0.000748571,-9.74E-05,0.003829727,0.003103072,1
48.75,0.007301929,30,0.027468286,0.007938339,0.000338884,0.013609207,-0.006276437,0.916713762,-0.004054323,-0.001640788,0.003717662,0.003140347,2
69.92,0.004273079,29,0.023980699,0.013609182,-0.002499,0.010162967,0.004771907,1.079337951,0.000495064,0.001572749,0.005424891,0.00462638,1
50.18,0.003140101,27,0.025958657,0.01018492,0.002339046,0.006812267,0.000316779,0.938077189,-0.0006026,0.000351404,0.005644683,0.004292508,0
25.21,0.002531284,24,0.022290089,0.006816924,0.002872469,0.00592537,0.001763869,0.922054394,0.000458584,-0.000235243,0.003888345,0.004234619,0
42.78,0.004403375,28,0.021735909,0.007172136,-0.000500858,0.007839348,1.72E-05,0.893146976,-0.000570412,0.000113327,0.002872743,0.003274046,0
39,0.00382982,28,0.028817675,0.007888025,0.001776484,0.00529989,-0.002205373,1.059892056,-0.00049946,0.00050364,0.002435779,0.001931574,2
11.75,0.004183991,35,0.037082727,0.010112993,-0.008202964,0.010785832,-0.004410286,1.101247047,-0.001897403,0.000334438,0.006692781,0.004259191,1
68.55,0.002595888,30,0.027183804,0.013146153,-0.002282041,0.007394151,0.003882194,0.939082167,0.001093714,0.001369611,0.002902545,0.002012943,0
27.96,0.007170142,26,0.007432248,0.007395702,0.003008182,0.020131426,0.012663033,0.96930207,-0.000336492,0.00046682,0.009736181,0.0069277,0
47.3,0.004369775,27,0.008927909,0.023269337,0.015699378,0.006442683,0.004024467,1.326913212,0.000200522,-0.000607195,0.002519469,0.001905011,1
42.73,0.003033852,28,0.020682616,0.00720644,0.000614761,0.004148157,0.001237405,1.073297349,-0.000639545,-8.33E-05,0.002955015,0.002744348,1
11.32,0.003113732,34,0.027864999,0.006124733,0.004370056,0.004943826,-0.001446566,0.777593867,-0.000168894,0.000275357,0.002846751,0.001695079,1
20.82,0.006027443,32,0.057396323,0.010578127,-0.007306694,0.015904354,-0.011018764,1.085674493,-0.013679773,-0.003305896,0.00763386,0.005187716,0
28.89,0.00344654,27,0.039864399,0.01591707,-0.011179093,0.009032346,-0.002357434,1.144514263,0.001008761,0.004251677,0.004719866,0.003271362,0
52.12,0.004518432,26,0.024485603,0.009043545,-0.000744695,0.009160084,-0.000163806,0.762275893,-0.004865378,-0.000454235,0.003777351,0.002788785,0
49.16,0.002863486,20,0.013601229,0.009203517,-0.001345715,0.007394208,0.005164633,0.849687208,0.000816246,0.001510934,0.00199994,0.00206014,0
0.27,0.00208366,23,0.013618921,0.008206191,0.008163285,0.004256374,-0.002471382,0.942713552,0.000370493,-0.000286578,0.002161674,0.002055945,0
24.49,0.002336885,22,0.021359494,0.004299214,-0.000422399,0.004018936,0.003003754,0.991393932,-0.000469287,0.000465002,0.003342906,0.003845868,0
25.86,0.002053631,21,0.018235812,0.004358058,0.000275938,0.005122364,0.000860383,0.922663561,0.004125155,0.001749575,0.002906795,0.002452774,0
28.92,0.002198497,23,0.033210144,0.005237433,0.000702067,0.004896814,-0.001402181,1.252160877,0.00081743,0.0010155,0.002768554,0.002448225,0
6.67,0.005336694,29,0.06569671,0.00524711,-0.004181432,0.009903938,-0.007996652,0.993754439,-0.001899055,0.000821725,0.005386045,0.003675785,2
1.93,0.004932251,27,0.043986893,0.019926697,-0.01923497,0.008269044,-0.001951931,1.15226286,-0.001947855,8.49E-05,0.003735201,0.00236,2
29.68,0.00358147,24,0.018133611,0.013993875,0.009163989,0.005436654,-0.002190227,0.782182031,0.00084676,0.001373457,0.003732683,0.002345725,0
14.53,0.003328468,23,0.021631393,0.005441417,-0.00310593,0.005471483,0.002153002,0.871680805,0.001437395,-0.000226191,0.002302429,0.00244352,0
24.63,0.001915957,17,0.013739978,0.005485839,0.001569427,0.005997369,0.005125491,1.031086139,-0.001407794,0.000345431,0.001849446,0.001238618,0
12.82,0.003442959,24,0.009963137,0.00776377,0.005723068,0.014183324,0.009689735,0.887033873,0.005170366,0.000511755,0.002197329,0.002809898,0
19.44,0.002354849,19,0.004986788,0.016170948,0.013067757,0.005364879,0.001982632,1.617342964,0.001135307,-0.000622114,0.002563882,0.002591778,0
7.51,0.002538247,22,0.011093059,0.006657614,0.005485937,0.004500476,0.000826114,1.084247966,-0.002592774,-0.000900216,0.002573936,0.001684671,0
12.66,0.002403072,20,0.01605281,0.004895845,0.002928613,0.004543768,0.001609367,0.858817061,-0.000173126,-0.000105915,0.002567223,0.002418983,0
29.53,0.003372679,23,0.020964323,0.005168418,0.000601765,0.008390566,-0.004968869,1.011121985,-0.001423065,0.000102662,0.003476445,0.002961005,0
47.5,0.004962301,24,0.036617759,0.00844856,-0.001045356,0.003360757,-0.001710207,0.961859339,0.000289362,0.001107013,0.003043734,0.002594633,2
27.82,0.003386403,22,0.018313294,0.014571921,-0.01008874,0.012175246,0.010819504,1.08874416,-0.001222486,0.000707934,0.005826197,0.008002674,0
0,0.002118885,23,0.006070133,0.015529491,0.015529491,0.006399996,-0.004543848,1.027804444,0.000606214,0.000846931,0.003023545,0.002213397,0
31.12,0.001930677,22,0.02232553,0.008430401,-0.003601923,0.004387798,0.00106837,1.018321931,6.16E-05,2.62E-05,0.002645698,0.002063232,0
29.39,0.004667472,22,0.026926984,0.004911364,0.000371007,0.012769815,-0.007073451,0.87376355,-0.000993225,0.001110728,0.004268827,0.003611108,0
58.46,0.003583005,24,0.019545155,0.01279022,-0.003648259,0.011391972,0.007642509,1.116206241,0.000354831,0.000300317,0.00271257,0.004955328,0
13.93,0.002317144,22,0.011333541,0.011409035,0.009247556,0.003018215,0.001720841,1.17599012,-8.94E-05,0.000701177,0.002665462,0.00246079,0
6.7,0.003180889,30,0.026122668,0.004066123,0.003038143,0.007583144,-0.005093607,0.974981454,-0.000673874,0.00033684,0.001817098,0.001934481,0
18.82,0.002979831,22,0.026134799,0.00761557,-0.00468972,0.005126269,-0.003072269,0.963490609,-0.001192025,4.20E-05,0.00231377,0.002103112,0
35.58,0.003466834,22,0.034486918,0.006335962,-0.000847784,0.010412185,-0.00294527,0.829874158,-0.000209389,-0.000607436,0.003763929,0.00328174,1
25.47,0.002862722,17,0.04103543,0.012653463,-0.008631704,0.006500801,0.001338155,1.053560931,-0.00228351,5.02E-05,0.003741052,0.003160905,0
41.72,0.002896564,20,0.012227998,0.008192539,0.001673541,0.006125497,0.005030197,0.852279534,0.000374707,0.000365022,0.002923928,0.001789836,0
7.39,0.003260475,24,0.017852036,0.009044933,0.007890661,0.007383395,-0.002846775,1.037943138,-0.002162612,0.000156013,0.003469558,0.003337991,0
16.88,0.003726146,26,0.019587586,0.008795281,-0.006135508,0.013027787,0.009673461,1.156047031,-0.001907994,-5.42E-05,0.003411445,0.004765297,1
42.72,0.002866091,20,0.01899631,0.013063722,0.00642156,0.007127538,-0.003446199,1.072625791,-0.000828715,0.000653474,0.003923099,0.003299904,0
33.17,0.002412195,21,0.028279878,0.008245524,-0.003086724,0.007640871,0.00093016,0.910838777,-0.000137234,-0.000108445,0.003080312,0.002136916,0
41.5,0.00307057,22,0.019369823,0.007661074,0.001210339,0.006417009,0.002046936,0.974187449,0.002417492,0.00048216,0.002770725,0.003764791,0
26.22,0.009730105,26,0.02914851,0.006446443,0.002393779,0.019946497,-0.001998644,1.052792323,-0.000578576,0.000764127,0.017496891,0.015071829,1
76.45,0.002924041,19,0.021088099,0.019949628,-0.007816235,0.005701695,0.004135907,1.215546281,0.006360208,0.001001143,0.001787204,0.00173434,0
1.77,0.005048659,20,0.016168734,0.005706253,0.005434014,0.007736558,0.00590124,1.029129378,-0.000588228,0.000958433,0.002409284,0.002976293,0
12.43,0.005150351,23,0.025333427,0.008726225,0.006809535,0.00877033,0.004561053,1.217890253,-0.002594716,0.000293128,0.003530474,0.005759438,1
11.81,0.002499428,28,0.019197118,0.008857685,0.007056234,0.004923999,-0.001756019,1.147662532,-0.000130964,0.001320545,0.004154633,0.00433844,0
21.18,0.002556249,21,0.029442675,0.005870699,0.002654434,0.00358354,2.11E-05,0.829805457,0.00047113,0.000593839,0.001798804,0.001457395,0
24.97,0.002518833,24,0.033298482,0.004269908,-0.000502442,0.005507077,-0.002157303,0.90826608,-0.002044601,0.000409243,0.001762224,0.001582296,0
46.25,0.002706152,23,0.027269411,0.007489882,0.000476384,0.004209577,-0.002039959,0.88547695,-0.000394631,-0.000185908,0.001765399,0.001987294,0
20.8,0.002979086,18,0.024514434,0.007750833,-0.004568324,0.005849454,0.00182962,0.961474549,-0.001354816,0.000584005,0.002523539,0.003897214,0
29.54,0.001874583,17,0.011694484,0.006661125,0.002178207,0.004668127,0.002465286,0.968912992,0.000871212,0.000377506,0.002043806,0.002463003,0
3.07,0.003338391,25,0.026680711,0.006720497,0.006253918,0.005559018,-0.001742606,1.170484452,-0.000126499,0.001177072,0.002737949,0.002794942,1
21.81,0.004031888,21,0.045655958,0.008898755,-0.005560679,0.004096678,2.86E-05,1.019369423,-0.001144447,0.001755411,0.003264382,0.005791337,0
37.77,0.007790458,25,0.032946071,0.007558616,-0.001834152,0.01473473,-0.000646473,0.995988421,-0.000153283,-0.000273057,0.002296371,0.003045742,1
88.95,0.002729307,26,0.032262862,0.018610184,0.004924308,0.005630637,0.002627769,0.95029547,0.002474825,-0.000314239,0.002207142,0.002660762,0
37.69,0.005213287,28,0.049994695,0.006197639,0.000529452,0.008146174,-0.002736446,1.076536323,-0.002366795,0.000506227,0.007953075,0.007360344,1
25.27,0.004401291,26,0.04550578,0.009493824,-0.005642531,0.005751123,-0.003359384,1.059593259,-0.003316892,0.000953125,0.00212623,0.002945021,0
27.34,0.001867153,21,0.022708856,0.007173304,-0.002994538,0.004417983,0.002943792,0.803640212,0.002138508,-0.000937532,0.001848175,0.002947768,0
0.9,0.004681004,31,0.047387754,0.004820213,0.004683336,0.014928716,-0.010591071,0.954514302,-0.000983402,-2.18E-05,0.003871993,0.005973912,0
5.92,0.005414644,27,0.054479273,0.015767593,-0.014642173,0.011039635,0.003761857,1.042136711,-0.012500351,0.003346299,0.00308351,0.004332868,0
47.76,0.001842632,18,0.026442228,0.011086516,0.003676732,0.004462617,0.001259157,0.823968685,-0.000837592,0.002399632,0.002187843,0.002943351,0
23.78,0.002749571,21,0.011249914,0.004479582,-0.000811248,0.008963284,0.00611739,0.778326559,-0.000366205,0.000693861,0.002782891,0.003521473,0
11.3,0.00233425,20,0.019463968,0.011774289,0.010013861,0.004022424,-0.001892859,1.142228996,0.001029431,-0.000463041,0.002462863,0.003968191,0
5.41,0.002044074,17,0.040636091,0.006086194,-0.005225764,0.004031724,0.000519933,0.959320032,-0.00186521,0.000645174,0.002187015,0.003096813,0
29.21,0.008874003,29,0.106648156,0.005336751,-0.000840568,0.034531672,-0.032473763,1.039104005,0.000250557,-0.000391741,0.010835567,0.005539247,2
14.14,0.007565918,28,0.094272556,0.044542995,-0.04051614,0.013507813,0.003796042,1.599789126,-0.004431006,0.002270396,0.008480502,0.006580428,1
59.79,0.003961576,28,0.03099132,0.016543384,0.006834992,0.013200936,0.002743577,0.688293706,-0.001802244,0.00034449,0.005008279,0.004403654,2
52.51,0.007127106,28,0.021226369,0.013204224,-0.004718396,0.015946788,0.008865608,1.057829247,-0.004737497,0.000959138,0.007056157,0.007201627,1
35.21,0.003208394,26,0.007593956,0.016014438,0.010337605,0.008880785,0.006241162,0.938463907,-0.001975677,0.001800703,0.003369162,0.003831702,0
16.95,0.003879185,22,0.021221682,0.008957437,0.006249124,0.005237112,0.000186664,0.960934947,-0.000731219,0.000942147,0.002178357,0.002659152,0
32.14,0.002420389,26,0.029329112,0.005241871,0.000137661,0.005526826,-0.003636006,1.006028245,-0.000702573,-0.000269094,0.003592204,0.004842324,0
26.26,0.00324286,21,0.019453653,0.006410839,-0.00221233,0.005221032,0.003362391,0.97349755,0.001389672,0.000248654,0.001484698,0.002318065,0
0.77,0.003195825,21,0.020166307,0.005913428,0.00579142,0.004407783,-0.000241322,1.044520416,-0.001678579,0.00066989,0.00303933,0.00254306,0
35.82,0.002926037,23,0.048276389,0.005766678,9.30E-05,0.00964315,-0.008698011,0.93689326,-0.001488674,0.00108998,0.003124186,0.00390142,0
8.84,0.00520639,28,0.037830187,0.010543738,-0.009046669,0.010630352,-0.001955125,0.9591607,-0.004666028,0.001236715,0.004732103,0.005147932,1
66.56,0.002828016,23,0.015507932,0.016300549,0.005496507,0.004287042,0.001052131,0.952116034,-0.001663103,0.001166416,0.002105564,0.002659142,0
24.21,0.00250142,25,0.027030351,0.004296599,-0.000443445,0.003932268,-0.001025675,0.905062082,-0.000286889,0.000265074,0.002500335,0.002686615,0
20.3,0.004841843,21,0.030968424,0.006199358,-0.00294018,0.007006307,0.000736259,0.985766585,-0.002067117,0.000728148,0.003167724,0.003424091,0
34.5,0.002490978,23,0.029978972,0.007009473,-0.001478791,0.005407172,0.003171523,0.926997757,0.000402753,7.77E-05,0.003672125,0.003368059,0
25.82,0.003042279,17,0.016348769,0.00541998,0.001280449,0.007163102,0.006308778,1.042124656,0.000532539,0.001088774,0.001207855,0.00231591,0
0.26,0.002927785,22,0.00648213,0.007523411,0.007481885,0.011203314,0.009994034,1.035223361,-0.000674309,0.000835853,0.002639725,0.003056841,0
7.95,0.001865624,17,0.014648487,0.012807782,0.011534781,0.00427867,0.003194816,1.37386698,-0.000278005,-0.000204627,0.003004735,0.002846815,0
20.05,0.00230111,24,0.048578404,0.004346042,0.00120471,0.005754801,-0.002748903,0.920673273,-0.000516752,0.000449309,0.003074551,0.002624825,0
9.61,0.002663039,17,0.041931266,0.005789574,-0.004257008,0.00825186,0.005259699,1.056265906,-0.001825784,0.000857805,0.001728472,0.001800621,0
8.08,0.002349889,22,0.022569876,0.009140587,0.007859691,0.004534569,0.000639365,0.985771852,-0.001160779,0.00074265,0.002405958,0.001391924,1
21.08,0.004950602,23,0.045028484,0.006246752,-0.002936333,0.011168401,-0.005595681,1.066141249,-0.001587631,-0.000337635,0.003597546,0.002582024,0
21.65,0.002862924,22,0.051607297,0.011275351,-0.007794161,0.007432602,-0.005227995,0.921312547,-0.001009845,2.95E-06,0.005751314,0.005132531,0
17.35,0.006039397,29,0.067766545,0.01118484,-0.008342265,0.009244711,-0.007339643,0.850266995,-0.001031239,0.001019515,0.005403821,0.004466377,1
22.48,0.028116483,36,0.11663334,0.016274379,-0.012455383,0.020545842,-0.014849336,1.003328428,-0.002664793,0.000956955,0.006351841,0.008822962,2
159.05,0.006041998,33,0.065163553,0.053119678,-0.02472296,0.015619878,0.007344202,1.472787957,-0.005275398,0.001112862,0.015619878,0.00876584,1
49.17,0.005437704,26,0.016280491,0.021010435,0.012652179,0.00801629,0.003848524,0.640095687,-0.00128493,-0.001163141,0.003184625,0.002825086,0
47.39,0.00474499,27,0.03540954,0.008067809,0.000234047,0.007419945,-0.001218945,0.912967158,-0.002592461,0.000298818,0.004259352,0.003151932,0
33.76,0.003931298,25,0.007995212,0.00743328,-0.001826671,0.015597355,0.014489294,0.962668344,-0.001754644,0.000756026,0.002719038,0.002253215,0
10.17,0.002925513,20,0.002230639,0.015676963,0.013985782,0.009560466,0.005988145,1.029215426,0.000726862,0.0006486,0.001489326,0.001699395,0
17.24,0.002141533,22,0.024221942,0.009619588,0.006807015,0.003660927,0.001323017,1.102201497,-0.000693704,-6.55E-06,0.001506323,0.001954229,0
20.56,0.002474316,15,0.023534962,0.003760113,-0.000418299,0.005630428,0.002111497,0.994801858,-0.001555778,0.000183794,0.002682166,0.002370725,0
12.5,0.001454069,14,0.012595867,0.005736215,0.00370161,0.005700978,0.005589394,0.857294464,-0.000104458,0.000685723,0.002169233,0.00161903,0
0.48,0.003694493,21,0.021294472,0.006635766,0.006558135,0.006563003,-0.000831828,0.943412419,0.000289793,0.000314484,0.002788043,0.0024363,0
20.4,0.003921011,14,0.0155957,0.006585547,-0.003270997,0.008985556,0.004993166,0.876648237,0.000924935,-0.001018494,0.002165707,0.003200153,0
11.2,0.002397919,24,0.009290096,0.010315552,0.008492655,0.007329985,-0.002730977,1.287387071,-0.000818245,1.04E-05,0.002710547,0.002086674,0
44.19,0.002014086,23,0.009119415,0.007378437,0.000276614,0.008692641,0.003876105,1.113047795,-0.001578791,0.000393277,0.00446583,0.005911254,0
29.62,0.003819909,17,0.002653467,0.011697985,0.00690249,0.007222464,0.005350699,1.058059879,-0.000719406,0.000290764,0.001710311,0.002580649,0
3.3,0.002820724,22,0.023570893,0.007254527,0.006726158,0.00476087,0.003049096,1.34958093,-5.32E-05,-0.000183517,0.00238189,0.003586494,0
22.66,0.003296592,16,0.020539658,0.004760888,0.001173835,0.006029699,0.002964465,1.229019205,0.000711879,1.27E-05,0.00171724,0.002290468,0
10.33,0.002256149,17,0.013949827,0.006040784,0.004402584,0.00392966,-0.000878026,0.937208943,-0.000217531,-0.00020785,0.002401326,0.002371253,0
23.52,0.003862734,21,0.030993817,0.004958568,0.001248637,0.00572406,-0.002030607,0.908118904,-0.000768754,-0.0003697,0.002849314,0.003151329,2
22.84,0.002577594,23,0.025365112,0.012502757,-0.008785044,0.009087372,0.006179148,1.105273069,-0.000814337,0.000283039,0.002899691,0.002617193,0
6.34,0.003229296,30,0.032842379,0.009095363,0.008087732,0.010287979,-0.006208213,0.89293067,-0.000596487,8.03E-05,0.003288564,0.002602947,0
16.26,0.002768121,19,0.039416913,0.010346781,-0.007698129,0.007659473,0.006693939,1.053351893,-0.000962975,0.000985465,0.001942203,0.002640451,1
0,0.001878025,25,0.009739074,0.012339807,0.012339807,0.006143776,0.004583372,0.937363189,0.000694673,0.000156016,0.001475798,0.002120348,0
3.7,0.002707532,22,0.01079162,0.007457452,0.006874256,0.005434196,0.005178199,1.064352914,-0.000196246,-6.59E-05,0.003138256,0.002861801,0
